Unnamed: 0,genres,overview
24235,[],"['short', 'film', 'show', 'boundless', 'surreal', 'object', 'juxtaposed', 'present', 'world', 'cars', 'motorways', 'noise', 'modern', 'society', 'giant', 'city', 'distance', 'shroud', 'lonely', 'forgotten', 'island', 'dreams', 'filmed', 'emeryville', 'mudflats', 'near', 'san', 'francisco']"
24264,[],"['maya', 'deren', 's', 'shortest', 'five', 'minute', 'study', 'choreography', 'camera', 'seems', 'like', 'exercise', 'piece', 'capture', 'dancer', 's', 'movement', 'celluloid', 'later', 'developed', 'masterpiece', 'ritual', 'transfigured', 'time', 'meditation', 'violence']"
24285,[],"['quartet', 'young', 'neo', 'fascists', 'terrorise', 'milanise', 'local', 'police', 'mostly', 'look', 'way']"
24294,[],"['nicky', 's', 'family', 'gripping', 'documentary', 'international', 'emmy', 'award', 'winning', 'producer', 'patrik', 'pas', 'matej', 'minac', 'rescue', 'operation', 'british', 'schindler', 'sir', 'nicholas', 'winton', 'celebrate', 'year', 'rd', 'birthday', 'story', 'ha', 'parallel', 'modern', 'history', 'dramatic', 'reenactments', 'archive', 'footage', 'never', 'seen', 'before', 'rescued', 'children', 'together', 'mr', 'winton', 'recount', 'unique', 'story', 'even', 'year', 'continues', 'inspire', 'people', 'especially', 'children', 'make', 'world', 'better', 'place', 'world', 'personality', 'holiness', 'dalai', 'lama', 'nobel', 'prize', 'winner', 'elie', 'wiesel', 'also', 'took', 'part', 'film', 's', 'press', 'kit']"
24300,[],"['alain', 'resnais', 'amp', 'robert', 'hessen', 'explore', 'famous', 'picasso', 'painting', 'guernica', 'light', 'town', 's', 'bombing']"
24301,[],"['l', 'oro', 'di', 'rom', 'internationally', 'released', 'gold', 'rome', 'italian', 'war', 'drama', 'film', 'directed', 'carlo', 'lizzani', 'film', 'based', 'actual', 'event', 'related', 'nazi', 'roundup', 'ghetto', 'rome', 'october']"
24313,[],"['man', 'life', 'alone', 'block', 'flats', 'may', 'able', 'put', 'finger', 'it', 'lonely', 'changes', 'though', 'odd', 'growth', 'ha', 'ignoring', 'side', 'turn', 'something', 'alive', 'becomes', 'conscious']"
24318,[],"['world', 'former', 'neo', 'nazi', 'gay', 'victim', 'senseless', 'hate', 'crime', 'attack', 'collide', 'chance', 'year', 'incident', 'dramatically', 'shaped', 'lives', 'proceed', 'embark', 'journey', 'forgiveness', 'challenge', 'grapple', 'belief', 'fears', 'eventually', 'leading', 'improbable', 'collaboration', 'and', 'friendship']"
24322,[],"['podwórka', 'capture', 'six', 'group', 'neighbourhood', 'youth', 'play', 'seemingly', 'deserted', 'yards', 'offering', 'intimate', 'portrait', 'daily', 'life', 'łódź', 'poland', 'shot', 'fixed', 'camera', 'single', 'channel', 'video', 'projection', 'highlight', 'american', 'artist', 'sharon', 'lockhart', 's', 'concern', 'interrelationship', 'still', 'moving', 'image']"
24323,[],"['guy', 'maddin', 'directed', 'short', 'biopic', 'castrato', 'known', 'manitoba', 'meadowlark', 'dov', 'houle', 'performed', 'tour', 'film', 'brand', 'upon', 'brain']"
24324,[],"['experimental', 'look', 'sexual', 'life', 'couple']"
24325,[],"['struck', 'ton', 'meteorite', 'henry', 'ha', 'adapt', 'living', 'precisely', 'ninety', 'one', 'centimeter', 'himself']"
24328,[],"['matt', 'george', 'investigate', 'series', 'strange', 'occurrence', 'involving', 'newcomers', 'found', 'programmed', 'carry', 'someone', 's', 'dirty', 'work', 'method', 'brainwashed', 'date', 'back', 'slave', 'ship', 's', 'rebellion', 'group', 'udara', 'who', 'discover', 'susan', 'wa', 'part', 'of', 'susan', 'george', 's', 'life', 'disrupted', 'buck', 'enrols', 'police', 'academy']"
24399,[],"['eric', 'rohmer', 'directs', 'short', 'documentary', 'narrates', 'presence', 'woman', 'french', 'university', 'time', 'release', 'film', 's', 'short', 'run', 'narrator', 'continues', 'point', 'advent', 'world', 'war', 'ii', 'woman', 'attended', 'college', 'made', 'student', 'body', 'number', 'school', 'year', 'passed', 'mark', 'instead', 'opting', 'live', 'according', 'wa', 'expected', 'them', 'joining', 'work', 'force', 'trading', 'apron', 'lab', 'jacket', 'becoming', 'professional', 'even', 'getting', 'married']"
24412,[],"['since', 'want', 'get', 'married', 'young', 'carabel', 'employed', 'real', 'estate', 'agent', 'decides', 'ask', 'boss', 'raise', 'order', 'maintain', 'future', 'wife', 'however', 'get', 'fired', 'realizes', 'honesty', 'ha', 'led', 'unemployment', 'decides', 'change', 'life', 'live', 'outside', 'law', 'plot', 'steal', 'safe', 'former', 'company']"
24414,[],"['two', 'young', 'people', 'walter', 'charlotte', 'walking', 'small', 'village', 'switzerland', 'snowy', 'winter', 'day', 'walter', 'introduces', 'charlotte', 'clara', 'hoping', 'make', 'charlotte', 'jealous', 'saying', 'good', 'bye', 'clara', 'walter', 'accompanies', 'charlotte', 'house', 'although', 'want', 'to', 'charlotte', 'hungry', 'cook', 'steak', 'asks', 'walter', 'want', 'piece', 'it', 'say', 'no', 'give', 'small', 'piece', 'anyway', 'want', 'kiss', 'say', 'no', 'start', 'compare', 'clara', 'walter', 'agrees', 'beautiful', 'spite', 'this', 'walter', 'say', 'like', 'charlotte', 'much', 'more', 'think', 'lying', 'notice', 'cold', 'shivering', 'hug', 'him', 'kiss', 'her', 'start', 'kissing', 'him', 'leaving', 'house', 'accompanies', 'train']"
24420,[],"['precisely', 'edited', 'start', 'stop', 'rhythm', 'martial', 'beat', 'post', 'punk', 'rock', 'music', 'absolution', 'glory', 'organized', 'disjunction', 'juxtaposing', 'image', 'artist', 'collapsing', 'ground', 'burst', 'wildly', 'scrambled', 'electronic', 'distortion']"
24436,[],"['insect', 'tortured', 'various', 'way', 'amidst', 'sound', 'screaming']"
24451,[],"['old', 'man', 'hearing', 'aid', 'tire', 'listening', 'noise', 'town', 'take', 'aid', 'can', 't', 'hear', 'grandchild', 'coming', 'see', 'him']"
24486,[],"['train', 'run', 'cow', 'tracks', 'captain', 'nowhere', 'found', 'fireman', 'forced', 'desperately', 'improvise', 'order', 'keep', 'train', 'going']"
24490,[],"['throughout', 'two', 'day', 'preceding', 'long', 'awaited', 'wedding', 'amid', 'flurry', 'arriving', 'relative', 'preparation', 'seemingly', 'endless', 'array', 'colorful', 'culinary', 'delights', 'young', 'bride', 'to', 'be', 'pasandide', 'find', 'center', 'attention', 'event', 'also', 'prof', 'occasion', 'extended', 'family', 'reconnect', 'reminisce', 'rejoice', 'pleasure', 'familiar', 'company', 'family', 'compound', 'aged', 'uncle', 'ezzatolah', 'prof', 'ideal', 'site', 'summer', 'reunion', 'among', 'three', 'generations', 'lush', 'courtyard', 'gardens', 'labyrinthine', 'parlor', 'passageway', 'erratic', 'electrical', 'system', 'subject', 'untimely', 'city', 'blackouts']"
24518,[],"['story', 'set', 'lisbon', 'concern', 'eloi', 'henrique', 'canto', 'e', 'castro', 'paunchy', 'middle', 'aged', 'man', 'find', 'samuel', 'dinis', 'neto', 'jorge', 'young', 'sad', 'sack', 'kill', 'plunging', 'sea', 'eloi', 'take', 'samuel', 'wing', 'giving', 'hot', 'meal', 'bringing', 'seedy', 'night', 'club', 'introduce', 'esperanca', 'fabienne', 'babe', 'said', 'beautiful', 'prostitute', 'also', 'eloi', 's', 'daughter']"
24528,[],"['four', 'brilliant', 'cambridge', 'men', 'recruited', 'spy', 'russia', 'fueled', 'youthful', 'idealism', 'passion', 'social', 'justice', 'talent', 'lying', 'take', 'huge', 'personal', 'risk', 'pas', 'britain', 's', 'biggest', 'secret', 'moscow', 'based', 'true', 'events']"
24570,[],"['group', 'marine', 'return', 'vietnam', 'news', 'crew', 'relive', 'tragic', 'war', 'experiences']"
24619,[],"['small', 'film', 'integrated', 'series', 'shortfilms', 'adventure', 'good', 'old', 'joão', 'de', 'deus']"
24621,[],"['satirical', 'delirious', 'short', 'sum', 'obsession', 'joão', 'cesar', 'monteiro', 'film', 'making', 'and', 'young', 'women']"
24623,[],"['i', 'think', 'film', 'represents', 'proof', 'want', 'understand', 'accept', 'it', 'poetry', 'can', 't', 'filmed', 'useless', 'try', 'joão', 'césar', 'monteiro']"
24701,[],"['film', 'dominated', 'icy', 'blue', 'monumental', 'building', 'group', 'scientist', 'submit', 'woman', 'obscure', 'experiments', 'sexuality', 'cruelty', 'constantly', 'merge', 'one', 'another', 'film', 'wa', 'released', 'horrifying', 'game', 'power', 'powerlessness', 'wa', 'condemned', 'severely', 'militant', 'group', 'feminists', 'criticism', 'wa', 'undeserved', 'all', 'pentimento', 'art', 'historical', 'term', 'hidden', 'image', 'underneath', 'actual', 'image', 'giving', 'indication', 'latter', 'evolved', 'current', 'state', 'film', 'doe', 'endorse', 'lopsided', 'power', 'relation', 'world', 'actually', 'challenge', 'them']"
24722,[],"['overview', 'found']"
24734,[],"['agit', 'prop', 'edutainment', 'ho', 'featuring', 'bevy', 'warrior', 'lapdancers', 'struggling', 'overthrow', 'corporate', 'state', 'capitalism', 'rancid', 'criminal', 'globalisation', 'amateur', 'wrestling', 'gun', 'juggling', 'anarchist', 'debate']"
24740,[],"['lighthouse', 'keeper', 'find', 'little', 'girl', 'washed', 'ashore', 'tied', 'wreckage', 'adopts', 'become', 'inseparable', 'eventually', 'real', 'family', 'find', 'try', 'take', 'away']"
24780,[],"['uncle', 'claude', 'come', 'ardmore', 'beach', 'hotel', 'see', 'tommy', 'wife', 'hotel', 'two', 'granddaughter', 'ruth', 'sally', 'uncle', 'claude', 'meet', 'wise', 'talking', 'employee', 'named', 'letty', 'cause', 'leave', 'hotel', 'find', 'tommy', 'mistake', 'grace', 'wife', 'like', 'way', 'keep', 'clean', 'house', 'get', 'big', 'check', 'uncle', 'claude', 'see', 'life', 'other', 'two', 'couple', 'switch', 'spouse', 'week']"
24877,[],"['samson', 'young', 'whale', 'friends', 'spends', 'time', 'listening', 'mother', 's', 'story', 'legendary', 'whale', 'moby', 'dick', 'samson', 'becomes', 'fascinated', 'decides', 'go', 'journey', 'find', 'moby', 'dick']"
24882,[],"['last', 'year', 'edward', 'snowden', 'downloaded', 'ten', 'thousand', 'top', 'secret', 'document', 'highly', 'secure', 'government', 'computer', 'network', 'revelation', 'followed', 'touched', 'fierce', 'debate', 'massive', 'surveillance', 'operation', 'conducted', 'national', 'security', 'agency', 'exclusive', 'interview', 'intelligence', 'insiders', 'cabinet', 'officials', 'government', 'whistle', 'blowers', 'film', 'reveals', 'u', 's', 'government', 'came', 'monitor', 'communication', 'million', 'american', 'collect', 'billion', 'record', 'ordinary', 'people', 'around', 'world']"
24912,[],"['nick', 'zedd', 's', 'controversial', 'disturbing', 'whoregasm', 'twelve', 'minute', 'barrage', 'sexual', 'loop', 'interspersed', 'bit', 'found', 'footage', 'dizzying', 'opticals', 'outtake', 'zedd', 's', 'police', 'state', 'sex', 'scenes', 'appear', 'taken', 'old', 'mm', 'stag', 'reels', 'edited', 'way', 'make', 'act', 'sex', 'seem', 'impersonal', 'mechanical', 'altogether', 'vile']"
24913,[],"['zedd', 'minding', 'business', 'stopped', 'cop', 'accuses', 'junkie', 'short', 'argument', 'beaten', 'dragged', 'police', 'station', 'station', 'interrogated', 'detective', 'rockets', 'redglare', 'police', 'chief', 'beaten', 'tortured', 'several', 'times', 'nick', 'zedd', 's', 'character', 'mutilates', 'hedge', 'cutters']"
24914,[],"['zedd', 'play', 'd', 'b', 'shane', 'dead', 'star', 'visit', 'fan', 'dreams', 'kiss', 'kill', 'her']"
24925,[],"['zedd', 'play', 'dual', 'role', 'short', 'film', 'street', 'wandering', 'guy', 'suicidal', 'female']"
24928,[],"['filmmaker', 'follows', 'girlfriend', 'around', 'london', 'camera', 'featuring', 'narration', 'cassette', 'tape', 'made', 'break', 'up', 'relationship']"
24930,[],"['personal', 'film', 'naomi', 'kawase', 'made', 'elders']"
24931,[],"['medium', 'length', 'doc', 'naomi', 'kawase']"
24933,[],"['short', 'doc', 'naomi', 'kawase']"
24934,[],"['last', 'piece', 'trilogy', 'following', 'katatsumori', 'seen', 'heaven', 'filming', 'grandma', 'herself', 'gaze', 'insight', 'cast', 'lovable', 'front', 'eyes']"
24977,[],"['film', 'follows', 'kamala', 'young', 'woman', 'chitkul', 'village', 'girl', 'child', 'manya', 'embarks', 'journey', 'leaving', 'native', 'land', 'search', 'missing', 'husband', 'along', 'journey', 'encounter', 'nawazudin', 'free', 'spirited', 'army', 'deserter', 'help', 'get', 'destination', 'selfish', 'motive']"
24978,[],"['musical', 'dramedy', 'guy', 'named', 'joe', 'girlfriend', 'evey', 'dream', 'hitting', 'big', 'broadway', 'joe', 'land', 'opportunity', 'write', 'off', 'broadway', 'musical', 'forced', 'cast', 'either', 'love', 'life', 'summer', 'newly', 'discovered', 'muse', 'reality', 'show', 'business', 'prove', 'joe', 'writing', 'easy', 'living', 'hard']"
24979,[],"['miami', 'boy', 's', 'journey', 'manhood', 'important', 'summer', 'life', 'must', 'learn', 'escape', 'influence', 'mother', 's', 'alcoholic', 'boyfriend']"
24981,[],"['young', 'self', 'destructive', 'montana', 'blackfoot', 'indian', 'mind', 'groggy', 'alcohol', 'tormented', 'childhood', 'memories', 'discovers', 'wife', 'ha', 'left', 'him', 'taking', 'prize', 'rifle', 'set', 'find', 'her', 'he', 's', 'really', 'searching', 'uncertain', 'identity', 'glimpse', 'salvation']"
24985,[],"['artist', 'filmmaker', 'sharon', 'lockhart', 'known', 'creating', 'beautiful', 'meditative', 'film', 'incorporate', 'subtle', 'movement', 'static', 'photographic', 'gaze', 'examine', 'subjects', 'new', 'film', 'double', 'tide', 'document', 'work', 'female', 'clam', 'digger', 'mudflats', 'coastal', 'maine', 'filmed', 'rare', 'occasion', 'low', 'tide', 'occurs', 'twice', 'within', 'daylight', 'dawn', 'dusk']"
25074,[],"['amanda', 'corporate', 'highflier', 'need', 'slacker', 'baby', 'keep', 'career']"
25081,[],"['asian', 'rising', 'star', 'angelababy', 'play', 'paralegal', 'sent', 'undercover', 'mission', 'inspect', 'young', 'owner', 'stunning', 'beach', 'resort', 'illegal', 'practices', 'pair', 'bicker', 'fight', 'rule', 'attraction', 'say', 'otherwise']"
25117,[],"['beaver', 'trilogy', 'combine', 'three', 'separate', 'vignette', 'filmed', 'different', 'times', 'first', 'entitled', 'beaver', 'kid', 'short', 'documentary', 'exploit', 'groovin', 'gary', 'performer', 'filmmaker', 'harris', 'happened', 'upon', 'filming', 'salt', 'lake', 'city', 'utah', 'news', 'station']"
25169,[],"['family', 'vacation', 'bogged', 'unrelenting', 'rain', 'teenage', 'girl', 'divorced', 'father', 'try', 'find', 'common', 'ground']"
25181,[],"['t', 'o', 'u', 'c', 'h', 'i', 'n', 'g', 'us', 'flickering', 'frame', 'solid', 'color', 'juxtaposed', 'positive', 'negative', 'still', 'image', 'cutting', 'tongue', 'glitter', 'covered', 'scissors', 'sometimes', 'suffering', 'series', 'glitter', 'stained', 'fingernail', 'scratch', 'across', 'face', 'rapidly', 'alternating', 'still', 'image', 'eye', 'surgery', 'couple', 'midst', 'intercourse', 'soundtrack', 'continuous', 'looped', 'recording', 'word', 'destroy', 'entire', 'length', 'film']"
25182,[],"['little', 'hamlet', 'skolimowski', 'show', 'predilection', 'immature', 'dwarfed', 'characters', 'would', 'later', 'populate', 'full', 'length', 'films', 'group', 'warsaw', 'proletarian', 'meet', 'destroyed', 'building', 'consisting', 'largely', 'stairs', 'littered', 'newspapers', 'song', 'record', 'introduces', 'film', 'character', 'dwarfed', 'version', 'persona', 'shakespeare', 's', 'hamlet', 'hamles', 'ofelka', 'learcio', 'emk']"
25187,[],"['hotline', 'feature', 'length', 'documentary', 'intense', 'connection', 'made', 'stranger', 'telephone', 'explores', 'anonymous', 'conversation', 'people', 'often', 'hesitant', 'people', 'closest', 'them', 'crisis', 'center', 'psychic', 'sex', 'workers', 'documentary', 'eavesdrops', 'inner', 'workings', 'hotlines', 'put', 'face', 'voice', 'end', 'line']"
25191,[],"['early', 'silent', 'short', 'film', 'jerzy', 'skolimowski']"
25198,[],"['maverick', 'auteur', 'rebel', 'innovator', 'storyteller', 'rambler', 'gambler', 'mad', 'man', 'family', 'man', 'director', 'artist', 'robert', 'altman', 's', 'life', 'career', 'contained', 'multitudes', 'father', 'american', 'independent', 'cinema', 'left', 'indelible', 'mark', 'merely', 'evolution', 'art', 'form', 'also', 'western', 'zeitgeist', 'altman', 'canadian', 'director', 'ron', 'mann', 's', 'new', 'documentary', 'explores', 'celebrates', 'epic', 'fifty', 'year', 'redemptive', 'journey', 'one', 'important', 'influential', 'filmmaker', 'history', 'medium', 'use', 'rare', 'interviews', 'representative', 'film', 'clips', 'archival', 'images', 'musing', 'family', 'recognizable', 'collaborators', 'mann', 's', 'altman', 'dynamic', 'heartfelt', 'mediation', 'artist', 'whose', 'expression', 'passion', 'appetite', 'knew', 'bounds']"
25231,[],"['blackmailer', 'murdered', 'witnessed', 'scene', 'agree', 'keep', 'quiet', 'complication', 'scene', 'also', 'witnessed', 'young', 'artist', 'victim', 'blackmail', 'well', 'bfi', 'website']"
25258,[],"['bubble', 'boy', 'get', 'letter', 'tpb', 'fan', 'club', 'president', 'minneapolis', 'minnesota', 'live', 'show', 'state', 'theatre', 'christmas', 'ricky', 'go', 'along', 'make', 'nice', 'santa', 'jesus', 'god', 'rough', 'up', 'previous', 'year', 'julian', 'brings', 'along', 'randy', 'sell', 'raffle', 'ticket', 'make', 'money', 'mr', 'lahey', 'sneak', 'along', 'spoil', 'boys', 'fun', 'netflix', 'original', 'production']"
25271,[],"['dickens', 'orphan', 'pip', 'phillips', 'holmes', 'go', 'london', 'become', 'gentleman', 'thanks', 'anonymous', 'benefactor', 'henry', 'hull']"
25283,[],"['smitty', 'young', 'man', 'sentenced', 'six', 'month', 'prison', 'marijuana', 'possession', 'eventually', 'becomes', 'sexual', 'subordinate', 'another', 'inmate', 'rocky']"
25307,[],"['portrait', 'influential', 'american', 'film', 'critic']"
25309,[],"['andy', 'warhol', 'directs', 'single', 'minute', 'shot', 'man', 's', 'face', 'capture', 'facial', 'expression', 'receives', 'sexual', 'act', 'depicted', 'title']"
25323,[],"['night', 'flight', 'hysteria', 'police', 'surveillance', 'suburban', 'america']"
25336,[],"['colonial', 'scene', 'u', 's', 'old', 'lady', 'sits', 'astride', 'bell', 'man', 'blackface', 'wig', 'livery', 'pull', 'bell', 'rope', 'upper', 'door', 'emerges', 'old', 'man', 'dressed', 'dandy', 'tip', 'hat', 'woman', 'walk', 'stair', 'grinning', 'others', 'leave', 'door', 'walk', 'stairs', 'shabby', 'man', 'cop', 'and', 'several', 'times', 'dandy', 'man', 'blackface', 'hang', 'himself', 'dandy', 'continues', 'smile', 'bell', 'tolls', 'grave', 'beckons', 'dark', 'dandy', 'play', 'piano', 'death', 'imdb', 'heart', 'age', 'first', 'film', 'made', 'orson', 'welles', 'film', 'eight', 'minute', 'short', 'co', 'directed', 'william', 'vance', 'film', 'star', 'welles', 'first', 'wife', 'virginia', 'nicholson', 'well', 'welles', 'himself', 'made', 'film', 'attending', 'todd', 'school', 'boys', 'woodstock', 'illinois', 'age']"
